91,4	0,015	1,675
91,6	0,02	1,68
91,8	0,02	1,68
92	0,025	1,68
92,2	0,02	1,68
92,4	0,02	1,68
92,6	0,02	1,68
92,8	0,02	1,685
93	0,02	1,68
93,2	0,015	1,68
93,4	0,02	1,685
93,6	0,015	1,675
93,8	0,015	1,68
94	0,015	1,68
94,2	0,015	1,68
94,4	0,02	1,68
94,6	0,02	1,68
94,8	0,015	1,675
95	0,015	1,685
95,2	0,015	1,68
95,4	0,015	1,68
95,6	0,02	1,685
95,8	0,015	1,68
96	0,015	1,68
96,2	0,02	1,685
96,4	0,015	1,685
96,6	0,015	1,685
96,8	0,02	1,685
97	0,02	1,685
97,2	0,02	1,685
97,4	0,02	1,685
97,6	0,02	1,68
97,8	0,02	1,685
98	0,02	1,68
98,2	0,025	1,685
98,4	0,025	1,685
98,6	0,02	1,685
98,8	0,03	1,685
99	0,025	1,685
99,2	0,015	1,685
99,4	0,015	1,685
99,6	0,02	1,69
99,8	0,02	1,685
100	0,015	1,68
100,2	0,02	1,685
100,4	0,015	1,685
100,6	0,015	1,685
100,8	0,02	1,685
101	0,02	1,685
101,2	0,02	1,69
101,4	0,015	1,685
101,6	0,015	1,685
101,8	0,015	1,685
102	0,015	1,69
102,2	0,02	1,685
102,4	0,02	1,685
102,6	0,015	1,685
102,8	0,015	1,685
103	0,015	1,69
103,2	0,015	1,685
103,4	0,015	1,685
103,6	0,015	1,69
103,8	0,015	1,685
104	0,015	1,69
104,2	0,015	1,69
104,4	0,015	1,685
104,6	0,015	1,69
104,8	0,015	1,69
105	0,01	1,69
105,2	0,02	1,69
105,4	0,015	1,69
105,6	0,015	1,69
105,8	0,015	1,69
106	0,01	1,69
106,2	0,015	1,69
106,4	0,015	1,69
106,6	0,015	1,69
106,8	0,015	1,69
107	0,015	1,69
107,2	0,015	1,69
107,4	0,015	1,695
107,6	0,015	1,69
107,8	0,025	1,69
108	0,02	1,695
108,2	0,015	1,69
108,4	0,01	1,69
108,6	0,015	1,695
108,8	0,015	1,69
109	0,01	1,695
109,2	0,015	1,695
109,4	0,015	1,69
109,6	0,015	1,69
109,8	0,015	1,695
110	0,015	1,695
110,2	0,015	1,69
110,4	0,015	1,695
110,6	0,015	1,69
110,8	0,02	1,695
111	0,015	1,695
111,2	0,02	1,69
111,4	0,02	1,695
111,6	0,02	1,695
111,8	0,02	1,69
112	0,025	1,695
112,2	0,02	1,695
112,4	0,03	1,69
112,6	0,02	1,695
112,8	0,02	1,69
113	0,02	1,69
113,2	0,02	1,695
113,4	0,02	1,69
113,6	0,02	1,69
113,8	0,025	1,695
114	0,025	1,69
114,2	0,02	1,695
114,4	0,02	1,69
114,6	0,02	1,69
114,8	0,025	1,695
115	0,02	1,69
115,2	0,02	1,69
115,4	0,02	1,695
115,6	0,02	1,69
115,8	0,015	1,69
116	0,02	1,695
116,2	0,02	1,69
116,4	0,015	1,69
116,6	0,02	1,695
116,8	0,02	1,69
117	0,015	1,69
117,2	0,015	1,695
117,4	0,02	1,69
117,6	0,015	1,69
117,8	0,015	1,695
118	0,015	1,69
118,2	0,015	1,69
118,4	0,015	1,69
118,6	0,015	1,69
118,8	0,015	1,695
119	0,015	1,69
119,2	0,025	1,69
119,4	0,015	1,69
119,6	0,015	1,69
119,8	0,015	1,69
120	0,02	1,69
120,2	0,015	1,69
120,4	0,02	1,69
120,6	0,02	1,695
120,8	0,02	1,69
121	0,02	1,69
121,2	0,02	1,69
121,4	0,02	1,685
121,6	0,02	1,69
121,8	0,02	1,69
122	0,02	1,685
122,2	0,025	1,69
122,4	0,02	1,69
122,6	0,015	1,69
122,8	0,02	1,69
123	0,02	1,69
123,2	0,015	1,685
123,4	0,02	1,69
123,6	0,015	1,685
123,8	0,02	1,685
124	0,02	1,69
124,2	0,02	1,685
124,4	0,02	1,69
124,6	0,02	1,685
124,8	0,01	1,685
125	0,015	1,69
125,2	0,015	1,685
125,4	0,01	1,685
125,6	0,01	1,69
125,8	0,015	1,685
126	0,01	1,685
126,2	0,01	1,69
126,4	0,005	1,685
126,6	0,005	1,685
126,8	0,005	1,685
127	0,01	1,68
127,2	0,01	1,685
127,4	0,01	1,685
127,6	0,01	1,685
127,8	0,015	1,685
128	0,015	1,685
128,2	0,035	1,685
128,4	0,015	1,685
128,6	0,015	1,68
128,8	0,015	1,685
129	0,015	1,685
129,2	0,02	1,68
129,4	0,015	1,68
129,6	0,02	1,685
129,8	0,02	1,685
130	0,025	1,68
130,2	0,025	1,685
130,4	0,025	1,68
130,6	0,025	1,68
130,8	0,025	1,685
131	0,025	1,68
131,2	0,025	1,68
131,4	0,025	1,68
131,6	0,025	1,68
131,8	0,025	1,68
132	0,025	1,68
132,2	0,02	1,68
132,4	0,025	1,685
132,6	0,02	1,68
132,8	0,02	1,68
133	0,025	1,68
133,2	0,025	1,675
133,4	0,02	1,675
133,6	0,025	1,68
133,8	0,02	1,68
134	0,025	1,68
134,2	0,02	1,675
134,4	0,02	1,675
134,6	0,025	1,68
134,8	0,02	1,68
135	0,02	1,675
135,2	0,025	1,68
135,4	0,025	1,675
135,6	0,02	1,68
135,8	0,02	1,68
136	0,025	1,68
136,2	0,035	1,675
136,4	0,03	1,675
136,6	0,025	1,675
136,8	0,025	1,675
137	0,03	1,68
137,2	0,025	1,675
137,4	0,025	1,675
137,6	0,025	1,675
137,8	0,03	1,675
138	0,03	1,675
138,2	0,03	1,675
138,4	0,03	1,675
138,6	0,025	1,675
138,8	0,025	1,67
139	0,03	1,675
139,2	0,03	1,675
139,4	0,025	1,675
139,6	0,04	1,67
139,8	0,03	1,675
140	0,025	1,675
140,2	0,02	1,67
140,4	0,025	1,675
140,6	0,02	1,67
140,8	0,025	1,67
141	0,025	1,675
141,2	0,02	1,67
141,4	0,02	1,67
141,6	0,02	1,67
141,8	0,015	1,67
142	0,015	1,67
142,2	0,015	1,67
142,4	0,015	1,67
142,6	0,02	1,67
142,8	0,015	1,67
143	0,015	1,665
143,2	0,02	1,67
143,4	0,02	1,67
143,6	0,015	1,665
143,8	0,015	1,67
144	0,02	1,665
144,2	0,015	1,67
144,4	0,02	1,665
144,6	0,015	1,665
144,8	0,02	1,67
145	0,015	1,66
145,2	0,02	1,665
145,4	0,02	1,67
145,6	0,015	1,665
145,8	0,015	1,665
146	0,015	1,665
146,2	0,015	1,665
146,4	0,015	1,66
146,6	0,015	1,665
146,8	0,015	1,66
147	0,015	1,665
147,2	0,02	1,665
147,4	0,015	1,66
147,6	0,015	1,665
147,8	0,02	1,66
148	0,015	1,66
148,2	0,015	1,66
148,4	0,015	1,66
148,6	0,03	1,665
148,8	0,02	1,66
149	0,015	1,66
149,2	0,01	1,66
149,4	0,02	1,665
149,6	0,015	1,66
149,8	0,015	1,66
150	0,02	1,66
150,2	0,02	1,66
150,4	0,02	1,655
150,6	0,02	1,66
150,8	0,015	1,66
151	0,02	1,66
151,2	0,02	1,66
151,4	0,02	1,655
151,6	0,02	1,66
151,8	0,02	1,66
152	0,025	1,655
152,2	0,02	1,66
152,4	0,02	1,655
152,6	0,025	1,655
152,8	0,025	1,66
153	0,025	1,655
153,2	0,025	1,655
153,4	0,025	1,66
153,6	0,02	1,655
153,8	0,025	1,655
154	0,025	1,66
154,2	0,025	1,655
154,4	0,025	1,655
154,6	0,025	1,655
154,8	0,025	1,65
155	0,025	1,655
155,2	0,025	1,655
155,4	0,025	1,65
155,6	0,025	1,655
155,8	0,02	1,655
156	0,025	1,65
156,2	0,025	1,655
156,4	0,025	1,65
156,6	0,02	1,65
156,8	0,025	1,65
157	0,02	1,65
157,2	0,015	1,65
157,4	0,02	1,655
157,6	0,02	1,65
157,8	0,015	1,65
158	0,02	1,65
158,2	0,015	1,65
158,4	0,02	1,65
158,6	0,015	1,65
158,8	0,02	1,65
159	0,015	1,65
159,2	0,015	1,65
159,4	0,02	1,645
159,6	0,02	1,65
159,8	0,02	1,65
160	0,03	1,65
160,2	0,025	1,65
160,4	0,015	1,645
160,6	0,02	1,645
160,8	0,025	1,65
161	0,02	1,645
161,2	0,02	1,645
161,4	0,025	1,65
161,6	0,02	1,645
161,8	0,025	1,64
162	0,025	1,645
162,2	0,025	1,64
162,4	0,025	1,645
162,6	0,025	1,64
162,8	0,02	1,645
163	0,025	1,645
163,2	0,02	1,64
163,4	0,015	1,64
163,6	0,02	1,645
163,8	0,025	1,64
164	0,015	1,64
164,2	0,015	1,64
164,4	0,015	1,64
164,6	0,015	1,64
164,8	0,015	1,64
165	0,015	1,635
165,2	0,015	1,645
165,4	0,01	1,64
165,6	0,01	1,64
165,8	0,01	1,64
166	0,005	1,64
166,2	0,01	1,64
166,4	0,01	1,64
166,6	0,01	1,635
166,8	0,005	1,635
167	0,015	1,64
167,2	0,01	1,635
167,4	0,005	1,635
167,6	0,015	1,64
167,8	0,015	1,635
168	0,015	1,635
168,2	0,015	1,635
168,4	0,015	1,635
168,6	0,015	1,635
168,8	0,02	1,635
169	0,015	1,63
169,2	0,025	1,635
169,4	0,02	1,63
169,6	0,025	1,63
169,8	0,025	1,63
170	0,02	1,635
170,2	0,02	1,63
170,4	0,025	1,63
170,6	0,025	1,63
170,8	0,025	1,63
171	0,025	1,635
171,2	0,025	1,63
171,4	0,025	1,63
171,6	0,025	1,63
171,8	0,025	1,63
172	0,025	1,63
172,2	0,025	1,63
172,4	0,025	1,625
172,6	0,025	1,63
172,8	0,025	1,625
173	0,02	1,625
173,2	0,02	1,63
173,4	0,025	1,63
173,6	0,02	1,625
173,8	0,025	1,63
174	0,015	1,625
174,2	0,02	1,625
174,4	0,015	1,63
174,6	0,02	1,625
174,8	0,02	1,625
175	0,02	1,625
175,2	0,02	1,62
175,4	0,02	1,62
175,6	0,025	1,625
175,8	0,025	1,62
176	0,025	1,625
176,2	0,025	1,62
176,4	0,025	1,62
176,6	0,03	1,625
176,8	0,025	1,62
177	0,025	1,625
177,2	0,025	1,62
177,4	0,025	1,62
177,6	0,025	1,62
177,8	0,03	1,62
178	0,025	1,62
178,2	0,025	1,615
178,4	0,025	1,62
178,6	0,025	1,62
178,8	0,025	1,615
179	0,03	1,62
179,2	0,03	1,615
179,4	0,025	1,615
179,6	0,025	1,62
179,8	0,025	1,615
180	0,025	1,615
180,2	0,025	1,615
180,4	0,035	1,61
180,6	0,025	1,615
180,8	0,025	1,615
181	0,02	1,61
181,2	0,025	1,615
181,4	0,02	1,61
181,6	0,02	1,61
181,8	0,02	1,61
182	0,02	1,61
182,2	0,025	1,61
182,4	0,02	1,61
182,6	0,02	1,61
182,8	0,025	1,61
183	0,02	1,61
183,2	0,025	1,61
183,4	0,025	1,61
183,6	0,02	1,61
183,8	0,025	1,61
184	0,025	1,61
184,2	0,025	1,61
184,4	0,025	1,605
184,6	0,025	1,61
184,8	0,02	1,605
185	0,025	1,605
185,2	0,025	1,605
185,4	0,025	1,605
185,6	0,025	1,605
185,8	0,02	1,605
186	0,02	1,605
186,2	0,02	1,605
186,4	0,02	1,6
186,6	0,03	1,6
186,8	0,02	1,605
187	0,02	1,6
187,2	0,015	1,6
187,4	0,025	1,605
187,6	0,02	1,6
187,8	0,015	1,6
188	0,02	1,605
188,2	0,015	1,6
188,4	0,02	1,6
188,6	0,015	1,6
188,8	0,02	1,595
189	0,02	1,6
189,2	0,02	1,6
189,4	0,02	1,595
189,6	0,02	1,595
189,8	0,025	1,595
190	0,02	1,595
190,2	0,025	1,6
190,4	0,025	1,59
190,6	0,03	1,595
190,8	0,025	1,595
191	0,02	1,59
191,2	0,02	1,59
191,4	0,025	1,595
191,6	0,025	1,59
191,8	0,025	1,59
192	0,025	1,595
192,2	0,025	1,59
192,4	0,025	1,59
192,6	0,03	1,59
192,8	0,025	1,59
193	0,025	1,59
193,2	0,03	1,59
193,4	0,03	1,59
193,6	0,03	1,59
193,8	0,03	1,59
194	0,025	1,59
194,2	0,03	1,585
194,4	0,025	1,585
194,6	0,03	1,585
194,8	0,035	1,59
195	0,03	1,585
195,2	0,03	1,585
195,4	0,03	1,585
195,6	0,03	1,58
195,8	0,03	1,58
196	0,03	1,585
196,2	0,03	1,585
196,4	0,03	1,585
196,6	0,03	1,58
196,8	0,03	1,58
197	0,03	1,585
197,2	0,03	1,58
197,4	0,03	1,58
197,6	0,03	1,58
197,8	0,03	1,58
198	0,045	1,58
198,2	0,03	1,58
198,4	0,03	1,58
198,6	0,025	1,58
198,8	0,025	1,58
199	0,025	1,575
199,2	0,025	1,575
199,4	0,025	1,58
199,6	0,025	1,57
199,8	0,025	1,575
200	0,025	1,575
200,2	0,025	1,575
200,4	0,03	1,575
200,6	0,03	1,575
200,8	0,03	1,57
201	0,025	1,575
201,2	0,025	1,57
201,4	0,03	1,57
201,6	0,03	1,575
201,8	0,035	1,57
202	0,025	1,57
202,2	0,03	1,57
202,4	0,025	1,57
202,6	0,03	1,565
202,8	0,03	1,565
203	0,025	1,565
203,2	0,03	1,57
203,4	0,03	1,565
203,6	0,035	1,565
203,8	0,025	1,57
204	0,02	1,565
204,2	0,02	1,565
204,4	0,025	1,57
204,6	0,015	1,565
204,8	0,02	1,565
205	0,015	1,565
205,2	0,015	1,56
205,4	0,02	1,56
205,6	0,015	1,56
205,8	0,015	1,56
206	0,02	1,56
206,2	0,015	1,56
206,4	0,03	1,56
206,6	0,02	1,56
206,8	0,015	1,555
207	0,015	1,56
207,2	0,02	1,56
207,4	0,02	1,555
207,6	0,015	1,555
207,8	0,02	1,56
208	0,02	1,555
208,2	0,02	1,555
208,4	0,02	1,555
208,6	0,025	1,555
208,8	0,025	1,555
209	0,025	1,555
209,2	0,025	1,55
209,4	0,025	1,55
209,6	0,03	1,55
209,8	0,03	1,55
210	0,03	1,55
210,2	0,03	1,55
210,4	0,03	1,545
210,6	0,035	1,55
210,8	0,03	1,545
211	0,03	1,545
211,2	0,035	1,55
211,4	0,03	1,545
211,6	0,03	1,545
211,8	0,03	1,55
212	0,03	1,545
212,2	0,03	1,54
212,4	0,03	1,545
212,6	0,025	1,54
212,8	0,025	1,54
213	0,03	1,54
213,2	0,025	1,54
213,4	0,03	1,545
213,6	0,025	1,54
213,8	0,03	1,545
214	0,025	1,545
214,2	0,025	1,54
214,4	0,02	1,54
214,6	0,025	1,54
214,8	0,025	1,535
215	0,025	1,54
215,2	0,03	1,54
215,4	0,02	1,535
215,6	0,025	1,535
215,8	0,025	1,54
216	0,025	1,535
216,2	0,025	1,53
216,4	0,025	1,535
216,6	0,03	1,535
216,8	0,025	1,535
217	0,025	1,53
217,2	0,025	1,53
217,4	0,025	1,53
217,6	0,03	1,53
217,8	0,025	1,525
218	0,025	1,53
218,2	0,025	1,53
218,4	0,03	1,53
218,6	0,03	1,53
218,8	0,025	1,525
219	0,025	1,525
219,2	0,03	1,53
219,4	0,03	1,525
219,6	0,03	1,525
219,8	0,03	1,525
220	0,03	1,525
220,2	0,03	1,525
220,4	0,02	1,52
220,6	0,025	1,52
220,8	0,025	1,52
221	0,025	1,52
221,2	0,02	1,52
221,4	0,025	1,525
221,6	0,02	1,52
221,8	0,02	1,52
222	0,025	1,52
222,2	0,02	1,515
222,4	0,02	1,515
222,6	0,02	1,515
222,8	0,02	1,515
223	0,02	1,515
223,2	0,02	1,51
223,4	0,02	1,51
223,6	0,02	1,515
223,8	0,02	1,515
224	0,03	1,51
224,2	0,025	1,51
224,4	0,02	1,51
224,6	0,02	1,51
224,8	0,02	1,51
225	0,025	1,51
225,2	0,02	1,505
225,4	0,02	1,51
225,6	0,02	1,505
225,8	0,025	1,5
226	0,025	1,505
226,2	0,025	1,505
226,4	0,03	1,505
226,6	0,025	1,5
226,8	0,03	1,505
227	0,025	1,505
227,2	0,025	1,5
227,4	0,025	1,5
227,6	0,025	1,5
227,8	0,025	1,5
228	0,015	1,495
228,2	0,025	1,5
228,4	0,02	1,495
228,6	0,02	1,495
228,8	0,025	1,5
229	0,02	1,49
229,2	0,02	1,495
229,4	0,02	1,495
229,6	0,02	1,49
229,8	0,025	1,495
230	0,02	1,49
230,2	0,02	1,49
230,4	0,025	1,495
230,6	0,025	1,49
230,8	0,025	1,49
231	0,025	1,49
231,2	0,025	1,485
231,4	0,025	1,49
231,6	0,03	1,49
231,8	0,025	1,485
232	0,025	1,485
232,2	0,03	1,49
232,4	0,025	1,485
232,6	0,03	1,485
232,8	0,03	1,485
233	0,03	1,48
233,2	0,03	1,485
233,4	0,03	1,48
233,6	0,03	1,48
233,8	0,03	1,48
234	0,03	1,48
234,2	0,035	1,48
234,4	0,035	1,48
234,6	0,03	1,475
234,8	0,03	1,48
235	0,035	1,475
235,2	0,03	1,475
235,4	0,025	1,475
235,6	0,03	1,475
235,8	0,03	1,47
236	0,025	1,47
236,2	0,03	1,475
236,4	0,025	1,47
236,6	0,03	1,47
236,8	0,03	1,47
237	0,03	1,47
237,2	0,025	1,47
237,4	0,025	1,47
237,6	0,025	1,465
237,8	0,03	1,465
238	0,025	1,465
238,2	0,025	1,465
238,4	0,025	1,465
238,6	0,025	1,465
238,8	0,025	1,465
239	0,03	1,465
239,2	0,025	1,46
239,4	0,025	1,46
239,6	0,03	1,465
239,8	0,03	1,46
240	0,03	1,46
240,2	0,03	1,46
240,4	0,03	1,455
240,6	0,03	1,46
